"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ALCAM",13564.7444596824,-1.27667689238149,0.0351599643015243,-36.3105286863485,1.10362907865255e-288,6.89966261428372e-286
"IQCN",1528.22770744293,3.2724697409668,0.090130817344403,36.3080002754465,1.20982797763201e-288,7.37450643765592e-286
"EEF1A1",124406.243928789,-1.22069046355797,0.0336784866775525,-36.2454072014937,1.17384690893861e-287,6.98066715457102e-285
"MSMO1",8392.33990727975,-1.30014994650746,0.0359156505883553,-36.2000945328551,6.0671250754844e-287,3.52211056167763e-284
"RAB3B",29914.8027434476,-1.26383861683672,0.0349824247440328,-36.127816355906,8.29920828496306e-286,4.70584410241789e-283
"PPM1D",2358.67048075096,2.26578753543283,0.0629668991470214,35.9837877698637,1.49999161661905e-283,8.31199899918312e-281
"PAPPA2",1925.26654930261,-2.63700993673628,0.0732866366055027,-35.982138884762,1.59175478311729e-283,8.62448113821462e-281
"MIDEAS",2508.07914673257,2.30748856091883,0.0643204590101857,35.8748770830976,7.53070954957113e-282,3.99160348342703e-279
"SNCA",7623.79727257093,-1.61695827886616,0.0451851560664795,-35.7851652982493,1.87891440350067e-280,9.74716829492623e-278
"TXLNG",3891.60315009856,1.76418094567269,0.0502301403194244,35.1219593346521,3.11595104084399e-270,1.58277329745538e-267
"FOXO3",5329.1940361101,1.66007223780004,0.0473747986694219,35.0412515604322,5.29945754006694e-269,2.63696681105943e-266
"DKK3",10998.8105934873,-1.22098258882055,0.0349593914802653,-34.9257391825542,3.02453558741357e-267,1.47488453384635e-264
"IDH1",10916.1692495688,-1.28741582579889,0.0369019032670829,-34.8875183071462,1.14961548581247e-266,5.49606368138815e-264
"YTHDC1",10692.4321855448,1.30783645658032,0.0378599371202632,34.5440736582826,1.749505522847e-261,8.20316224193376e-259
"GPC2",10009.0648248932,-1.28330843650303,0.0375645509016837,-34.162752001529,8.64680047689336e-256,3.97785451372857e-253
"SERPINI1",12498.7969597159,-1.41709040315116,0.0415793911632726,-34.0815573173398,1.38393682828167e-254,6.24873106428958e-252
"FASN",26370.5071532224,-1.14687507140657,0.0336790524305417,-34.0530682616989,3.65579143391713e-254,1.62064557712305e-251
"PER1",3393.8653169603,1.95029855140602,0.057305401969497,34.0334154264225,7.1415877600906e-254,3.1093962994023e-251
"SEZ6L",14339.7236369478,-1.36622537774842,0.0402036041727056,-33.9826591635771,4.01870946583372e-253,1.71902059992908e-250
"IRS2",4517.47737674786,1.57555121415983,0.0464026004261614,33.953942229314,1.06682306382804e-252,4.48470343831986e-250
"LSS",13920.0963225849,-1.09245621493795,0.0322781487960399,-33.84507029325,4.2888171135513e-251,1.7428323143768e-248
"CHL1",4263.96140619181,-1.81052622063921,0.0538423217672403,-33.6264514830191,6.88948685202403e-248,2.75376177747623e-245
"BNC2",3424.38100960426,-1.92553083554317,0.0574814104758367,-33.4983226682058,5.09849901045968e-246,2.00502585279077e-243
"CRY1",2684.38828477913,2.19688342779574,0.0655966954354978,33.4907637223275,6.56895589889698e-246,2.54229020201438e-243
"ISLR2",7905.93715771802,-1.47272939784161,0.0439969985423565,-33.4734060648203,1.17522293919904e-245,4.47723214117986e-243
"NR1D1",852.313642944852,5.32789661456192,0.159405522143005,33.4235385508301,6.23973833809478e-245,2.34057384860657e-242
"ZNF331",4300.81282877696,1.7514226420817,0.05266784253563,33.2541178404423,1.77987585415171e-242,6.57529289029196e-240
"CD24",35774.8540288562,-1.03732976426513,0.0312924066166244,-33.1495681036573,5.74509068648803e-241,2.09069852414852e-238
"TUBB4A",9577.24228538441,-1.25738967206283,0.0380997319729126,-33.0025857650858,7.45742615510672e-239,2.67392594873253e-236
"SAFB",11588.3906243128,1.10078509738109,0.0333759243930061,32.9814115234441,1.50057207575892e-238,5.30245628277592e-236
"HPCAL4",6646.53993963744,-1.34719468717354,0.041092144500201,-32.7847257318718,9.72090761809377e-236,3.38593099349089e-233
"SYT1",21473.8199842239,-1.02730302822463,0.0313785479003732,-32.7390238543324,4.35082495321822e-235,1.49411005646995e-232
"CASC3",8986.77404096168,1.15488487276857,0.0355068871801999,32.5256581042279,4.62631372081306e-232,1.56664973806755e-229
"NR1D2",1899.37989049216,2.41705215758305,0.0745655877779287,32.4151157338358,1.68092075436369e-230,5.61427531957473e-228
"FGF13",11294.5750177869,-1.0960006567435,0.0341654908140906,-32.0791720132845,8.60742122128934e-226,2.83602897591185e-223
"ZDBF2",13294.5335836268,1.06690421052667,0.0333114632429143,32.0281400653758,4.42552613154319e-225,1.43870904185715e-222
"NTRK2",12675.1617507861,-1.06571636810941,0.033503214857687,-31.8093762833297,4.80252852274511e-222,1.54072697949436e-219
"STMN1",37853.2691566124,-1.17062242562487,0.0368025070086584,-31.8082250578598,4.98183240984903e-222,1.57749399762259e-219
"USP36",3231.28482800245,2.05204568709156,0.0653196452654658,31.4154444463351,1.2450846646373e-216,3.89200696066495e-214
"RANBP2",17608.7400558545,1.16265009416263,0.0370794445502218,31.3556502333226,8.14805246715241e-216,2.51475715511532e-213
"INSIG1",4212.89250584182,-1.63799097399939,0.0524518882799529,-31.2284462526286,4.38039391203432e-214,1.33503455454026e-211
"SF3A1",7611.84200245962,1.16343635506542,0.0373018290069491,31.1897937993517,1.46535653857264e-213,4.41090408931829e-211
"PTPRN2",8321.05624626689,-1.18758619042992,0.0381651512653312,-31.1170308791284,1.41716385991601e-212,4.21381576005758e-210
"DNTTIP2",4645.44975193487,1.4993039321461,0.0482741999288146,31.0580793541267,8.87473768198402e-212,2.60703438749559e-209
"CDKN2AIP",2511.87065880317,1.82866830837679,0.0592765145886157,30.8497947470075,5.63725376205625e-209,1.63628001460066e-206
"ATP8A1",14471.8146120158,-1.04166051237935,0.0338027227071627,-30.815876028786,1.60595720776491e-208,4.55307542322372e-206
"CEBPZ",3516.37736062599,1.52587359487104,0.0495658126551307,30.7847993028536,4.18664827651324e-208,1.17332021009133e-205
"HRK",1967.72721379438,2.71009801484806,0.088130823509573,30.7508531853635,1.19108494707489e-207,3.30011740677046e-205
"TMEM35A",7645.45566984369,-1.17447801724714,0.0384303680974903,-30.5611961422726,4.01484585910681e-205,1.09988732288475e-202
"EDA2R",946.648610743562,3.94704492586937,0.12934781645049,30.5149714481663,1.64960833904872e-204,4.46897228029843e-202
"AKAP8L",4325.38101772188,1.46370390800754,0.0481019748310639,30.429185353577,2.25882011301185e-203,6.05214857092911e-201
"H2AJ",1027.02805424758,3.0578805828325,0.10108195584886,30.2514979765995,4.9858902723145e-201,1.30716103892013e-198
"PIK3R3",8903.74937886312,-1.05393280024158,0.0348390231476556,-30.2515026260862,4.98518827195692e-201,1.30716103892013e-198
"RRN3",4831.2308834368,1.55683972273797,0.051690947891484,30.1182273926622,2.79715151206786e-199,7.25533491140836e-197
"STMN2",104114.646432471,-1.0437507302174,0.034769345027851,-30.0192807595695,5.49864616177382e-198,1.39654156996218e-195
"SUPT6H",8211.42188692377,1.14235295527257,0.0381195758236719,29.9676198013511,2.59380471203706e-197,6.51980891638015e-195
"TMSB10",42214.4678648453,-1.11723965071082,0.0373599261531,-29.9047606821384,1.70642129493333e-196,4.20262262758228e-194
"CADM3",8832.81267831556,-1.22888321736816,0.0411125357812637,-29.8907180988872,2.59791319129669e-196,6.3342319430196e-194
"CHD2",12879.8753305126,1.06327441189272,0.0356198983403853,29.8505740171414,8.62943554229192e-196,2.08319700388279e-193
"MVD",8092.83997562235,-1.17906780299298,0.0395044055950243,-29.8464888974682,9.74983611074318e-196,2.33059317698177e-193
"PNN",10264.0013875684,1.17233349459851,0.0394431368630827,29.7221161356405,3.9772979403698e-194,9.41499790117442e-192
"BBC3",1441.46787877135,2.42998701274691,0.08177634356454,29.7150362418576,4.9098566059273e-194,1.15107811313192e-191
"AOC3",742.168685090804,3.82373510581881,0.129009326670305,29.6392145010625,4.67103218534921e-193,1.07442553531306e-190
"DNER",15224.2561988378,-1.04932019239694,0.0354801936558078,-29.5748158134749,3.15067930029158e-192,7.17942642053357e-190
"SCUBE1",4735.27571363941,-1.7068235851571,0.0578344213160638,-29.5122445477469,2.00515662487735e-191,4.52682674331107e-189
"PTPRZ1",1136.14544138878,-2.84399122107725,0.096632165218072,-29.4311031389926,2.19736104220876e-190,4.91523458083797e-188
"RLF",4397.30856482383,1.41643832590331,0.0481608104188297,29.4105998961663,4.01957136323411e-190,8.90956263439764e-188
"GABRA3",6174.90691985941,-1.24524738962316,0.0424243983924045,-29.352151988232,2.24309102504785e-189,4.92712120474924e-187
"TMSB4X",43484.5268792148,-1.1654818708749,0.0399372071745049,-29.1828586256005,3.20031734051848e-187,6.96697655326086e-185
"MIR9-1HG",796.239214929618,-3.27265420571627,0.112505151111536,-29.0889276924913,4.9562175272135e-186,1.06940261724354e-183
"RAB3GAP2",10664.8247738805,1.10148956783286,0.0378952609845933,29.0666837808739,9.47076964220796e-186,2.0255816264589e-183
"SMC3",7969.16208911413,1.10301748895131,0.0379636232891379,29.0545894566104,1.34650054869387e-185,2.85481533723948e-183
"NCAM2",5565.87536481325,-1.24275064768451,0.042851849153669,-29.0010973208634,6.373245383177e-185,1.33959024941915e-182
"TIMP2",5977.23899841618,-1.27549265666711,0.0441629554622834,-28.8815058529411,2.03845828310621e-183,4.2480076802304e-181
"DDX21",6632.04998546483,1.31443529105263,0.0456108484891287,28.818479256441,1.25873209341695e-182,2.57902570602455e-180
"SLIT1",5998.9384734207,-1.36145892503196,0.0474377134051347,-28.6999272794753,3.8232183754178e-181,7.7681425357864e-179
"CSRNP1",907.175024203487,3.15232484018488,0.110202433980534,28.6048567742314,5.84633460504279e-180,1.17806058132358e-177
"CACNG8",3117.14238990786,-2.04551053044563,0.0721688215247506,-28.3434104538359,1.00913288295286e-176,2.00038032131354e-174
"GDF11",7096.31754730327,-1.2291119435257,0.0433972235670057,-28.3223635638336,1.83336227631145e-176,3.57608312168206e-174
"SLC25A6",4593.42398133163,-1.29047417296285,0.0456258985364608,-28.2838084148983,5.46705527535584e-176,1.05791858510894e-173
"NCALD",7936.32136699761,-1.0321484791975,0.036717919674799,-28.1102112630283,7.34949609866117e-174,1.39996417091841e-171
"FADS2",10874.0582112844,-1.06985190719585,0.0381192238651391,-28.0659415044977,2.55249459599624e-173,4.78730178766002e-171
"B4GALT5",8269.34989750348,-1.10468921647797,0.0394760288907899,-27.9837979532867,2.55863026520725e-172,4.76217733788422e-170
"CCDC88B",868.707169131627,3.40026469700206,0.121512991681262,27.982725550213,2.63667755931177e-172,4.87026304932875e-170
"AGRN",8883.20616174424,-1.0207424569928,0.0365394776070753,-27.9353325181407,9.93708346531712e-172,1.82169901542377e-169
"ZNF274",2975.7185144942,1.92052041677279,0.0688406246559809,27.898067839597,2.81602630007988e-171,5.12390695884685e-169
"SOX4",11759.0302585339,-1.16427197089081,0.0419195872284693,-27.7739369079499,8.95756592180964e-170,1.61780275781898e-167
"RLIM",12611.5986843573,1.000428884001,0.0361497208969382,27.6745949672251,1.41210949193028e-168,2.53162159060618e-166
"GPRC5C",875.164147338227,2.94390836314998,0.106530126568678,27.6345148360647,4.28417677652562e-168,7.62458380768231e-166
"BTBD8",7807.0397090952,1.15969325409729,0.0422048423432949,27.4777297984987,3.24080155389241e-166,5.68469233719459e-164
"RSL1D1",8243.38212861407,1.13606415372907,0.0414055440497117,27.4374888629674,9.79823515398475e-166,1.7064326394604e-163
"GABBR1",11987.6816451422,-1.09672389185434,0.0400658149287365,-27.3730583991624,5.74136212892807e-165,9.92807740620739e-163
"HDAC9",5095.98510561387,-1.31099976385475,0.0485901639401812,-26.9807643676343,2.48558340206857e-160,4.23800660903747e-158
"LMO3",2281.98460945417,-1.95210803677376,0.0723646921425397,-26.9759737653359,2.82901084449299e-160,4.79006544516862e-158
"SNCG",13929.648813762,-1.26351190988955,0.0469302989463292,-26.9231592011494,1.17659660473415e-159,1.95154955215156e-157
"TUBB2A",24704.6992237231,-1.12462639226212,0.0418693545629073,-26.8603708846863,6.38175496505107e-159,1.05135101052618e-156
"RIMS3",17523.568466609,-1.02317791415304,0.0381629486465007,-26.8107667368847,2.42021628737069e-158,3.93398090124482e-156
"FABP7",709.725997623768,-4.06060574115051,0.151942661171741,-26.7245927498979,2.43795582703264e-157,3.88511365847776e-155
"GADD45A",1706.34553287377,1.92856302154216,0.0722575008716438,26.690142867908,6.12581550917286e-157,9.63610540288082e-155
"PIEZO2",8881.89163073885,-1.13254780097261,0.0425064083711643,-26.6441660062935,2.09115836530858e-156,3.26837328608678e-154
"AMH",1084.33598357194,2.56373810974734,0.0964292251710463,26.5867334845818,9.66452886175587e-156,1.49593011391239e-153
"SYT7",8168.07226571807,-1.01908596575219,0.0383307839152352,-26.5866194650701,9.69391182011964e-156,1.49593011391239e-153
"DUSP16",2424.74354342833,2.02758593280953,0.0763070342507833,26.5714157641858,1.45293085035151e-155,2.22801006246985e-153
"VCPIP1",4874.09030202822,1.21615516684154,0.0457889073042495,26.5600390671186,1.96647002063249e-155,2.97804174180505e-153
"DACH1",4693.33633553221,-1.19883507237356,0.04517908880403,-26.5351759875825,3.80847654832293e-155,5.66208995129328e-153
"ZBTB21",2336.33064405673,1.73212764198295,0.0653888798840765,26.4896362356065,1.27599387307661e-154,1.87417365140687e-152
"ATAD2B",3649.55267494017,1.36896183391975,0.0520076353707493,26.3223241003126,1.06493551186797e-152,1.54555105061695e-150
"ACAT2",5586.25570062255,-1.36896665007523,0.0521719876767691,-26.2394957722647,9.42024098196354e-152,1.35108420954256e-149
"LATS1",3854.65622028327,1.28214988546563,0.0488714254979992,26.2351644626802,1.05557134798833e-151,1.50508424600301e-149
"SH2D3C",2280.9091875481,1.99900978788253,0.076263651005446,26.2118291155478,1.94819611983787e-151,2.76168126708645e-149
"MIR4435-2HG",593.211614946019,3.82999794297738,0.146136988509507,26.2082719921945,2.13885702169232e-151,3.01442843369377e-149
"MDGA1",9273.80974368287,-1.11395228426672,0.0426406809617707,-26.1241673242842,1.93787620476096e-150,2.6999598642561e-148
"FNBP4",4984.39458186045,1.24010072834908,0.0475278810499108,26.0920685070476,4.48553697516922e-150,6.21399787094181e-148
"TMEM97",2678.1561646373,-1.47574739129512,0.056735378058294,-26.011061207327,3.71262973576072e-149,5.1141998992835e-147
"FDFT1",8493.1906132512,-1.04234230753268,0.0401686230392838,-25.9491670031431,1.85809023597166e-148,2.54516607491354e-146
"TNS1",1724.22432214704,-1.86931064997347,0.0720934670573932,-25.9289881076925,3.13850564781884e-148,4.27503043045357e-146
"SRRM1",4851.9044601706,1.1295822923135,0.0439033409847717,25.7288458458163,5.56090133190146e-146,7.53254979302342e-144
"SRRM2",23612.5413568887,1.11656053701941,0.0437478249868556,25.5226525514101,1.10504342013724e-143,1.44855745536485e-141
"PHC3",5676.82145663048,1.15561995676077,0.0453107546652155,25.5043193453567,1.76534299280808e-143,2.30174293318966e-141
"CNTN2",3779.69254865664,-1.34535807736381,0.0528626541899225,-25.4500667433433,7.04749308864297e-143,9.04378823617332e-141
"SV2B",4070.68396257327,-1.16685053627897,0.0459229134600376,-25.4088960904968,2.01103449902188e-142,2.56717503430112e-140
"MSANTD4",7142.18513010565,1.02856390638802,0.0405838384078122,25.3441750889197,1.04185371096394e-141,1.32304568649598e-139
"THSD7A",6292.07018603951,-1.06998116255206,0.0423540031654814,-25.2628106573901,8.19079884066647e-141,1.01374648392452e-138
"CTNNAL1",887.653523249222,3.11664323769071,0.123749899527403,25.185016307836,5.84612363309423e-140,7.19899931424765e-138
"EIF2AK3",2407.16800846106,1.54867875538239,0.061518697152043,25.1741149776766,7.69600344953484e-140,9.42934452796777e-138
"IGSF3",6394.81295365328,-1.15490003624237,0.0459621539429033,-25.1271956853251,2.50935738076577e-139,3.05915758289155e-137
"EEF1A1P5",5961.55579958096,-1.16963798936735,0.0466563360696504,-25.0692207725286,1.07768010958978e-138,1.3072635040805e-136
"CLSTN2",5851.55759388418,-1.30468116407206,0.0521045651803042,-25.0396708917405,2.26221013266851e-138,2.73055482449126e-136
"FBXL19",7759.05081771725,-1.08913236995211,0.0436465685368065,-24.9534478073267,1.95908214805453e-137,2.33006541140808e-135
"RPS6KA2",5350.36258831666,-1.11707757196684,0.0448044152969177,-24.9323100092703,3.32197124321423e-137,3.91286487207968e-135
"IFITM10",1237.8775267785,2.41250679389627,0.0970942161718113,24.8470700832196,2.781477729709e-136,3.26048028873869e-134
"PRPF6",8384.9014978797,1.06807667046391,0.0431587402765441,24.7476331241388,3.28763196525736e-135,3.8170972655669e-133
"GRIK3",2530.18026430843,-1.64083377558123,0.0663811815644582,-24.7183574758748,6.78980239163432e-135,7.8089132977749e-133
"CAMKV",4600.20039909667,-1.21039090342173,0.0490799743329585,-24.6616042463763,2.76312987534382e-134,3.14816040283332e-132
"VIM",2954.07962794453,-1.36670665345753,0.0555842415703186,-24.5880237787995,1.69666163286633e-133,1.92409320616496e-131
"DDX46",5140.9307137403,1.20046448756651,0.0489274615682678,24.5355971695265,6.16249960262406e-133,6.95620672736944e-131
"ROBO1",5425.24592912971,-1.16293873175154,0.047410323178207,-24.5292302138558,7.20617244182276e-133,8.09681550583054e-131
"CACNG5",1240.25637097534,-2.30481698442248,0.0945440796065925,-24.3782264739692,2.91108774761966e-131,3.25587804873681e-129
"DDR1",3160.04449679739,-1.28497539656107,0.0527188869640033,-24.3740995032473,3.21972276221611e-131,3.58462467526726e-129
"PRDM4",3986.57028286823,1.16836303233444,0.0479927711955575,24.3445628003785,6.61935592114392e-131,7.30285683571634e-129
"HMGB2",1283.15122504197,2.14903876935821,0.0882983730868433,24.3383733383693,7.69762692265864e-131,8.4542134967686e-129
"SEC23B",3855.02386757908,1.23697395332148,0.0508975708823059,24.3032021347704,1.81332044118823e-130,1.98261789224446e-128
"SAMD4A",2009.37537995275,1.54972350300835,0.0638013004268039,24.2898419411729,2.51007826573707e-130,2.73217536942862e-128
"TCHH",561.945444825044,3.28189420829268,0.135289105662154,24.2583775850236,5.39447357192694e-130,5.81982542613817e-128
"IQGAP2",905.092013415359,2.81853114447013,0.116291268548477,24.2368251688235,9.10528726457638e-130,9.77996097290314e-128
"SNW1",3048.42215061147,1.31586839547718,0.054688657601536,24.0610842025902,6.39104866598487e-128,6.80465277615908e-126
"GAS2L3",1043.03788317876,2.195605395484,0.0915031285213242,23.9948669620879,3.14598138129936e-127,3.32057653847796e-125
"RGMA",1927.6728775043,-1.54824613574577,0.0645477419964196,-23.9860619110681,3.88735472974236e-127,4.08540875088699e-125
"RSRC2",6471.49975495983,1.07559023492235,0.0448706651803589,23.9709001549004,5.59523261929998e-127,5.85506273492584e-125
"MAFF",1140.2325698215,2.06465782396289,0.0862320439601898,23.9430463334033,1.09174979354711e-126,1.13272525388365e-124
"TXNIP",5086.05933057944,1.05641397784385,0.0441625451457947,23.9210392959983,1.85034381175491e-126,1.90358999232946e-124
"PAG1",3929.70124667697,-1.20922538097781,0.0508545773248931,-23.7781030653832,5.62784471703676e-125,5.74134351007491e-123
"KMT2A",13815.2377998691,1.12063167519927,0.047135225266165,23.7748237941209,6.08504096285746e-125,6.18189453151627e-123
"CRIM1",2603.20586806774,-1.38228716065613,0.0583538333190547,-23.6880266819552,4.79087059900785e-124,4.82690111343014e-122
"SLF2",5570.48373239004,1.11430382685691,0.0471654498824468,23.6254255950946,2.11213794597343e-123,2.11926532505037e-121
"DENND4A",2616.1663754377,1.42645698028866,0.0604171750325592,23.6101237689438,3.03357366920175e-123,3.03133578698677e-121
"OLFM3",1986.22466803659,-1.53985266249542,0.0652301161105026,-23.606468213039,3.30751479585704e-123,3.29158472459536e-121
"PPIG",6780.23847097989,1.11205689498738,0.0471794977474092,23.5707658640442,7.68964238038035e-123,7.62149839505828e-121
"SQSTM1",3498.37671705337,1.5185828526327,0.064559991049791,23.5220424900852,2.42689167596838e-122,2.35746903758809e-120
"CLASRP",2122.91669530645,1.64149498493058,0.069819634095966,23.5105068392993,3.18475577392329e-122,3.08137759046816e-120
"TRIM9",5670.73214865582,1.00284184623455,0.0426711463341735,23.5016382822463,3.92441182320952e-122,3.78201616891283e-120
"ZNF483",3762.70131570477,1.40219464247144,0.0596860096671963,23.492852852619,4.82602155212934e-122,4.63260068834715e-120
"JMJD6",4367.28570845355,1.18041902020191,0.0502882908267927,23.4730391666643,7.6917387689406e-122,7.35450881036509e-120
"RBFOX1",2435.61844659558,-1.46888799577737,0.0628498252567886,-23.3713934728675,8.35327135875293e-121,7.92488180035462e-119
"GRIN3A",4375.20936828727,-1.14823246670486,0.0491651839349353,-23.3545849889307,1.23798048984689e-120,1.16542240553848e-118
"BRD1",4377.94302434583,1.09311309248324,0.0468906465349945,23.3119646082817,3.35272823226442e-120,3.14408537534889e-118
"TMEM65",3490.42068367174,-1.13309472163588,0.0487149257894252,-23.259703330634,1.13470520883196e-119,1.0600146514077e-117
"NKAIN3",7821.94984288481,-1.0804981016485,0.0464894373864233,-23.2417977586463,1.72195136304059e-119,1.60246634097923e-117
"NBR1",6142.63773871842,1.00041789168174,0.0430655413575434,23.2301245995252,2.25961798109027e-119,2.09482911083434e-117
"EPHX1",2984.11870573801,1.25665396116192,0.0541302375543985,23.215378648561,3.18441935451169e-119,2.94100426900394e-117
"ZC3H6",2484.92890302728,1.56596837782647,0.0675912608786701,23.1682078048147,9.52836246162044e-119,8.66867662459812e-117
"PLXNC1",3202.35048818354,-1.22988162643041,0.0533555021803346,-23.0506991064122,1.4473445069627e-117,1.31186445237043e-115
"SHOX2",5060.28097705431,-1.01068182978848,0.0440290623472104,-22.954879706915,1.31706903653617e-116,1.18061681061856e-114
"DHCR7",5745.58501466038,-1.18168484564082,0.0515175663886397,-22.9375129393029,1.96337336708031e-116,1.74711567285226e-114
"NGFR",7640.26451147799,-1.02159207820843,0.0446240243439803,-22.8933202064783,5.41558128283687e-116,4.78415589993219e-114
"CREBRF",1318.43377447727,1.8785830340188,0.0821001916896786,22.8815913258698,7.08680765103768e-116,6.21548719955398e-114
"FNIP1",2971.87854371144,1.44524528095716,0.0632421176262232,22.8525757075201,1.37770149558525e-115,1.1996827809057e-113
"CIR1",2459.0474945903,1.4162530842398,0.0622751863987587,22.7418521908756,1.72781484861511e-114,1.49920219355635e-112
"GPR35",472.305272183786,3.92774138033667,0.172750938830372,22.7364401428429,1.95454994950759e-114,1.6899232932232e-112
"TBC1D15",2193.21732766222,1.49533571654481,0.065817161450111,22.7195412807078,2.87191145111349e-114,2.47430901063777e-112
"SMCR8",2633.54045450871,1.32405116271461,0.0582814538750237,22.7182246612078,2.95928496566958e-114,2.54060866313224e-112
"ABAT",3765.22214965482,-1.30296821245482,0.0573812448926225,-22.7072140887334,3.80193683534781e-114,3.2412176195612e-112
"TAF3",1789.49060336782,1.74373552576908,0.0772024459665377,22.5865321226335,5.8785080665226e-113,4.95950808574235e-111
"LSG1",2364.13787418357,1.29885882607242,0.0577487479591207,22.4915495482579,5.02151530069625e-112,4.19296527608137e-110
"SYNPR",850.25948999838,-2.57765980595325,0.114746420081628,-22.4639671034578,9.3459730315433e-112,7.77725305307471e-110
"RGS8",2107.08075803317,-1.53381445244702,0.0683422586085412,-22.4431337751446,1.4934171005363e-111,1.23432188967038e-109
"SETD7",2706.68526387311,1.48820647185422,0.066437285654587,22.4001696816985,3.9208224099386e-111,3.21877077438124e-109
"FAM102B",3957.3540327278,-1.12356341826059,0.050179568751393,-22.3908544098319,4.83236509218906e-111,3.95378274086421e-109
"TNXB",609.769496520465,3.51724257946225,0.158030164929796,22.2567797801437,9.6967471688151e-110,7.82867845927317e-108
"EPHA5",4211.03516057724,-1.26911894097212,0.0570885001295493,-22.2307283970002,1.73299728449087e-109,1.38537507509693e-107
"ZZEF1",7191.28110491733,1.0198514376158,0.0461471768217017,22.09997464322,3.16244519794423e-108,2.50346554598299e-106
"NREP",4204.01076870951,-1.11325305534225,0.0503915167429646,-22.0920727792476,3.7670848894699e-108,2.96287302500178e-106
"RPRM",2143.13191163482,-1.48475666895364,0.0673011722049208,-22.0613790266952,7.42834954321276e-108,5.80506469751966e-106
"FOSL2",765.319790207091,2.422770535812,0.109863825443033,22.0524865763779,9.04168361251186e-108,7.0432693239701e-106
"XPC",1709.13398958512,1.5634899329909,0.0711277857360823,21.9814228266881,4.33656329209833e-107,3.34601538569435e-105
"EPHA6",1324.29272313438,-2.13164615676956,0.0971535171544452,-21.9410086140358,1.05535269229449e-106,8.11722692224736e-105
"IER2",1086.67881391171,2.09230619744972,0.0955993404978101,21.8861990737023,3.51640944999118e-106,2.68768323541332e-104
"LTN1",4374.25711640887,1.00660377812365,0.0460350047500523,21.866051357853,5.4690862934344e-106,4.16710193770367e-104
"FADS1",4962.6022757975,-1.01754247704714,0.0467134129454242,-21.7826618285406,3.38804940387952e-105,2.55750528066224e-103
"SPATA5L1",1123.01309348854,1.82989430378052,0.0842317801802141,21.7245118156764,1.2035825454352e-104,8.94687488500031e-103
"TSPYL2",3007.48758158857,1.16803404530108,0.0539257899729237,21.6600266011411,4.88951650623683e-104,3.58006580946145e-102
"CALB1",983.613107764579,-2.16165816849043,0.100468220925047,-21.5158400197324,1.10656900533175e-102,8.00604317151301e-101
"UBA2",5008.71874472487,1.06103723276093,0.049475622462681,21.4456570720512,5.01332683910842e-102,3.58460219915371e-100
"TSPYL5",4593.95306156537,1.00550154843088,0.0471635230985015,21.3194749325846,7.48939647628484e-101,5.27764349377968e-99
"SLU7",4069.24645648227,1.1878013897827,0.0558360466060698,21.2730209601477,2.01853145985459e-100,1.39817710381178e-98
"CADM2",6069.40748361497,-1.11584090628106,0.0524693743792546,-21.2665182210033,2.31865296892975e-100,1.60151265406361e-98
"DDIT3",654.337855460994,2.36335869603902,0.111267433556147,21.2403451801235,4.04903838696728e-100,2.78094799862074e-98
"CACHD1",957.666309858615,-1.97393120719759,0.0930108886001194,-21.2225819676241,5.90885096862968e-100,4.04689899767216e-98
"ARID4B",5414.09947076947,1.03139026973182,0.0486007019246207,21.2217155079673,6.01875348407512e-100,4.11062317783528e-98
"ST8SIA2",4488.55558057633,-1.11388031406944,0.0525532671773724,-21.1952628998304,1.0560723715072e-99,7.1724670089383e-98
"CSDC2",2167.99099388366,-1.32149218501474,0.0623733558923132,-21.1868059062957,1.26385488520346e-99,8.55980828084185e-98
"LGALS3BP",1450.37451270039,-1.71518600094366,0.0810107343884963,-21.172329986768,1.71848085298838e-99,1.16066482430921e-97
"THCAT155",1164.15039113469,-1.77134261048357,0.0837829793440475,-21.1420341500355,3.26689771254873e-99,2.19431129551965e-97
"NHLH1",3991.6661878894,-1.20511386458327,0.0570037283767974,-21.1409656683754,3.34170262024147e-99,2.2322573503213e-97
"CYRIA",4803.41561552009,-1.18042396559898,0.0558581451192728,-21.1325306824715,3.99548876967463e-99,2.65444161259419e-97
"DSCAM",3381.66876715174,1.33454862973393,0.0634814919381895,21.0226412295626,4.07135384186121e-98,2.66133376333137e-96
"CIART",485.120232763234,2.92372600494668,0.139120938738484,21.0157150423102,4.71093494058154e-98,3.07117689094276e-96
"SAFB2",5464.4647146728,1.16548958206658,0.0555508776344903,20.9805790960709,9.86844150838087e-98,6.38229020841757e-96
"NPR3",496.167175090732,3.22221592991614,0.153625470349212,20.9744902495113,1.1216208056192e-97,7.23475092132472e-96
"ADCYAP1R1",3028.27754812175,-1.25599645398329,0.0599484633941144,-20.9512701889637,1.82692974949573e-97,1.17221581979486e-95
"ASIC4",1674.85254867438,-1.48354046298056,0.0710931939465086,-20.8675455500958,1.05619244726985e-96,6.72378178833769e-95
"LYNX1",1429.69314723977,-1.73663296313995,0.0832929555803339,-20.8496979251146,1.53387778261046e-96,9.71402807678138e-95
"SART3",3001.52801819555,1.11020611679886,0.0533905479284102,20.7940573729923,4.8988467786929e-96,3.08640005576461e-94
